countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1995,7.117031269,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1996,7.230000019,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1997,7.527500033,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1998,7.825000048,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1999,8.122500062,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2000,8.420000076,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2001,8.254000092,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2002,8.088000107,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2003,7.922000122,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2004,7.756000137,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2005,7.590000153,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2006,8.082500219,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2007,8.575000286,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2008,9.067500353,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2009,9.56000042,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,9.699999809,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2011,9.811666489,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2012,9.923333168,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2013,10.03499985,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2014,10.14666653,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,10.25833321,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,10.36999989,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,10.46333313,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,10.55666637,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.64999962,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,10.79666646,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,10.94333331,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.09000015,
MYS,Malaysia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2023,11.09000015,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1990,0.593,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1991,0.594,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1992,0.599,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1993,0.602,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1994,0.606,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1995,0.609,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1996,0.619,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1997,0.623,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1998,0.624,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),1999,0.628,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2000,0.632,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2001,0.636,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2002,0.643,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2003,0.648,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2004,0.655,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2005,0.656,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2006,0.654,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2007,0.659,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2008,0.662,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2009,0.662,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.669,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2011,0.674,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2012,0.681,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2013,0.687,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2014,0.689,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.69,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.69,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.694,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.7,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.708,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.699,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.69,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.714,
PHL,Philippines,HDI,Human Development Index,,hdi,Human Development Index (value),2023,0.72,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1990,64.382,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1991,64.622,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1992,65.353,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1993,65.661,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1994,66,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1995,66.311,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1996,66.691,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1997,66.994,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1998,67.212,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1999,67.503,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2000,67.789,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2001,67.829,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2002,67.886,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2003,68.049,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2004,68.301,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2005,68.423,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2006,68.172,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2007,68.549,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2008,68.643,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2009,68.631,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,68.883,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2011,69.096,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2012,69.237,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2013,69.283,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2014,69.311,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,69.45,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,69.49,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,69.966,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,69.761,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,69.68,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,70.097,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,66.675,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,69.472,
PHL,Philippines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2023,69.833,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1990,7.179999828,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1991,7.218999863,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1992,7.257999897,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1993,7.296999931,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1994,7.335999966,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1995,7.375,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1996,7.414000034,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1997,7.453000069,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1998,7.492000103,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1999,7.531000137,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2000,7.570000172,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2001,7.837500215,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2002,8.105000257,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2003,8.3725003,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2004,8.640000343,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2005,8.657500267,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2006,8.675000191,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2007,8.692500114,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2008,8.710000038,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2009,8.809999943,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,8.909999847,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2011,8.989999771,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2012,9.069999695,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2013,9.149999619,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2014,8.90749979,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,8.664999962,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,8.422500134,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,8.180000305,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,8.575000286,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,8.970000267,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,8.890000343,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,9.433619976,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,9.977239609,
PHL,Philippines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2023,9.977239609,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1990,0.819,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1991,0.826,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1992,0.833,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1993,0.84,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1994,0.848,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1995,0.854,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1996,0.859,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1997,0.866,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1998,0.869,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),1999,0.875,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2000,0.882,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2001,0.885,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2002,0.891,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2003,0.897,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2004,0.905,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2005,0.911,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2006,0.911,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2007,0.914,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2008,0.924,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2009,0.928,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.932,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2011,0.933,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2012,0.933,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2013,0.934,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2014,0.934,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.935,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.934,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.935,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.939,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.942,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.944,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.948,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.942,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2023,0.946,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1990,74.598,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1991,75.058,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1992,75.326,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1993,75.533,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1994,75.627,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1995,75.725,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1996,76.05,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1997,76.389,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1998,76.851,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1999,77.271,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2000,77.752,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2001,78.267,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2002,78.736,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2003,79.178,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2004,79.658,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2005,80.271,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2006,80.64,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2007,80.885,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2008,81.099,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2009,81.428,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,81.647,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2011,81.942,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2012,82.209,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2013,82.468,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2014,82.615,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,82.748,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,82.897,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,83.095,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,83.378,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,83.662,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,83.661,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,83.485,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,82.921,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2023,83.736,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1990,7.539999962,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1991,7.768000031,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1992,7.996000099,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1993,8.224000168,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1994,8.452000237,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1995,8.680000305,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1996,8.83900032,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1997,8.998000336,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1998,9.157000351,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1999,9.316000366,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2000,9.475000381,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2001,9.634000397,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2002,9.793000412,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2003,9.952000427,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2004,10.11100044,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2005,10.27000046,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2006,10.10999966,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2007,10.21000004,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2008,10.48999977,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2009,10.5,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,10.93999958,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2011,11,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2012,11.02000046,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2013,11.14999962,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2014,11.22000027,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,11.36999989,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,11.38000011,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,11.34000015,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,11.56000042,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.68000031,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,11.76000023,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,12.07999992,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.98999977,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2023,11.98999977,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1990,0.584,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1991,0.593,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1992,0.603,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1993,0.612,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1994,0.62,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1995,0.628,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1996,0.634,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1997,0.639,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1998,0.642,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),1999,0.65,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2000,0.657,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2001,0.667,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2002,0.678,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2003,0.69,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2004,0.699,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2005,0.707,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2006,0.71,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2007,0.721,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2008,0.723,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2009,0.725,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.742,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2011,0.747,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2012,0.75,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2013,0.752,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2014,0.784,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.788,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.792,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.794,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.796,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.8,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.798,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.8,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.792,
THA,Thailand,HDI,Human Development Index,,hdi,Human Development Index (value),2023,0.798,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1990,68.924,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1991,69.132,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1992,69.353,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1993,69.568,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1994,69.661,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1995,69.757,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1996,69.94,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1997,70.362,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1998,70.703,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1999,70.979,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2000,71.205,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2001,71.52,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2002,71.775,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2003,72.101,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2004,72.1,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2005,72.894,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2006,73.341,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2007,73.779,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2008,74.221,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2009,74.669,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,75.012,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2011,75.302,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2012,75.59,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2013,75.96,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2014,76.279,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,76.563,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,76.769,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,76.989,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,77.19,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,77.197,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,77.331,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,77.606,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,75.291,
THA,Thailand,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2023,76.412,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1990,4.5103041,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1991,4.628066609,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1992,4.745829119,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1993,4.863591628,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1994,4.981354137,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1995,5.099116646,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1996,5.212168655,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1997,5.325220664,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1998,5.438272672,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1999,5.551324681,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2000,5.66437669,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2001,6.04828247,
